carat,depth,x,y,z,color_E,color_F,color_G,color_H,color_I,color_J
2.04,61.8,8.11,8.21,5.04,0,0,0,0,1,0
1.52,61.8,7.38,7.42,4.58,0,0,0,1,0,0
1.22,61.4,6.89,6.85,4.22,0,0,0,1,0,0
0.32,61.1,4.41,4.46,2.71,1,0,0,0,0,0
1.19,58.9,7.0,6.92,4.09,0,0,1,0,0,0
0.54,61.0,5.28,5.3,3.23,0,1,0,0,0,0
0.33,62.5,4.47,4.4,2.77,0,1,0,0,0,0
0.31,59.3,4.38,4.42,2.61,0,0,0,0,1,0
0.3,60.0,4.38,4.36,2.62,1,0,0,0,0,0
0.4,63.0,4.68,4.71,2.96,1,0,0,0,0,0
1.51,61.8,7.36,7.43,4.57,1,0,0,0,0,0
1.03,62.1,6.48,6.4,4.0,0,0,1,0,0,0
0.55,62.2,5.27,5.24,3.27,0,0,1,0,0,0
1.25,61.1,6.94,6.91,4.23,0,0,0,0,0,1
0.3,61.7,4.28,4.31,2.65,1,0,0,0,0,0
0.3,61.8,4.32,4.36,2.68,0,0,1,0,0,0
1.0,59.3,6.49,6.43,3.83,0,1,0,0,0,0
0.6,62.2,5.41,5.45,3.38,0,0,1,0,0,0
1.01,66.1,6.19,6.1,4.06,1,0,0,0,0,0
0.4,63.4,4.64,4.61,2.93,0,0,0,0,0,1
0.71,62.7,5.7,5.66,3.56,1,0,0,0,0,0
0.42,62.4,4.76,4.79,2.98,0,0,0,1,0,0
0.33,61.6,4.45,4.42,2.73,0,0,1,0,0,0
0.53,61.9,5.2,5.24,3.23,1,0,0,0,0,0
1.35,62.7,7.08,7.05,4.43,0,0,1,0,0,0
0.37,60.6,4.63,4.66,2.81,0,0,0,0,1,0
0.73,61.7,5.79,5.82,3.58,0,1,0,0,0,0
2.06,62.4,8.11,8.07,5.05,0,0,0,1,0,0
0.31,61.8,4.34,4.36,2.69,0,0,1,0,0,0
0.32,62.3,4.37,4.4,2.73,0,1,0,0,0,0
0.41,62.6,4.75,4.77,2.98,0,0,0,0,0,0
0.4,60.3,4.82,4.8,2.9,1,0,0,0,0,0
2.19,63.7,8.23,8.19,5.23,0,0,0,0,1,0
0.5,60.7,5.09,5.12,3.1,1,0,0,0,0,0
0.73,61.9,5.78,5.81,3.59,0,1,0,0,0,0
0.32,60.5,4.49,4.43,2.7,1,0,0,0,0,0
0.24,59.6,4.08,4.11,2.44,0,1,0,0,0,0
0.32,61.5,4.43,4.45,2.73,0,0,0,1,0,0
1.26,62.5,6.91,6.85,4.3,0,0,0,0,0,0
2.3,59.6,8.61,8.56,5.12,0,0,0,0,0,1
0.51,62.9,5.05,5.1,3.19,0,0,1,0,0,0
0.71,61.4,5.73,5.79,3.53,0,0,0,0,1,0
2.03,61.5,8.24,8.16,5.04,1,0,0,0,0,0
0.62,61.8,5.5,5.53,3.41,0,0,0,0,1,0
0.34,61.8,4.49,4.51,2.78,0,1,0,0,0,0
1.58,60.2,7.6,7.46,4.56,0,0,0,0,0,0
1.0,62.9,6.38,6.43,4.03,0,1,0,0,0,0
1.24,62.2,6.86,6.8,4.25,0,1,0,0,0,0
2.01,63.0,8.04,7.97,5.04,0,0,0,0,1,0
0.42,63.0,4.77,4.79,3.01,0,0,0,0,0,0
1.0,59.4,6.55,6.49,3.87,0,0,0,1,0,0
1.05,63.3,6.4,6.45,4.07,0,0,0,1,0,0
0.31,61.5,4.38,4.4,2.7,0,0,0,1,0,0
1.27,61.4,6.98,6.94,4.27,0,0,0,0,1,0
1.16,60.7,6.83,6.77,4.13,0,0,0,0,0,1
1.53,59.9,7.5,7.46,4.48,0,0,0,1,0,0
1.25,62.1,6.93,6.86,4.28,0,0,0,1,0,0
0.3,62.4,4.28,4.25,2.66,1,0,0,0,0,0
0.44,58.8,4.97,5.0,2.93,0,0,0,0,0,0
1.12,61.7,6.6,6.66,4.09,0,0,0,0,1,0
0.32,60.5,4.42,4.44,2.68,0,0,1,0,0,0
1.2,61.2,6.77,6.82,4.16,0,0,0,0,0,1
1.0,61.3,6.43,6.39,3.93,0,0,0,1,0,0
0.31,64.1,4.25,4.27,2.73,0,0,0,1,0,0
1.22,58.3,7.0,6.92,4.06,0,0,1,0,0,0
0.37,60.7,4.64,4.68,2.83,0,0,0,1,0,0
0.4,61.1,4.72,4.74,2.89,0,0,1,0,0,0
0.41,61.4,4.79,4.81,2.95,1,0,0,0,0,0
0.81,62.6,5.92,5.96,3.72,0,1,0,0,0,0
0.7,62.1,5.67,5.65,3.51,0,1,0,0,0,0
1.7,60.3,7.72,7.64,4.63,0,0,1,0,0,0
0.3,57.9,4.4,4.42,2.56,0,0,1,0,0,0
0.54,60.1,5.28,5.33,3.19,0,0,0,1,0,0
0.32,61.3,4.42,4.45,2.72,0,0,1,0,0,0
1.01,59.1,6.5,6.59,3.87,0,0,0,1,0,0
0.3,62.0,4.26,4.29,2.65,1,0,0,0,0,0
0.42,62.5,4.72,4.79,2.97,0,0,1,0,0,0
1.0,66.6,6.07,6.01,4.02,1,0,0,0,0,0
0.33,62.0,4.42,4.45,2.75,0,1,0,0,0,0
0.55,61.7,5.27,5.23,3.24,1,0,0,0,0,0
1.0,59.6,6.47,6.54,3.88,0,0,0,1,0,0
0.59,63.8,5.31,5.34,3.4,1,0,0,0,0,0
0.49,59.7,5.16,5.19,3.09,0,0,1,0,0,0
1.59,62.4,7.45,7.48,4.66,0,0,0,0,0,1
1.41,60.7,7.31,7.22,1.41,0,0,0,1,0,0
1.08,61.6,6.63,6.59,4.07,0,0,0,0,1,0
1.2,62.0,6.78,6.83,4.22,0,0,0,1,0,0
1.04,62.2,6.48,6.51,4.04,0,0,1,0,0,0
1.5,59.0,7.45,7.47,4.4,1,0,0,0,0,0
2.05,63.4,8.03,7.96,5.07,0,0,1,0,0,0
0.3,62.0,4.27,4.31,2.66,0,0,1,0,0,0
1.21,60.0,6.89,6.97,4.16,1,0,0,0,0,0
0.93,62.2,6.26,6.21,3.88,0,0,1,0,0,0
0.27,63.0,4.12,4.14,2.6,1,0,0,0,0,0
0.92,62.1,6.18,6.22,3.85,1,0,0,0,0,0
0.4,62.1,4.65,4.69,2.9,1,0,0,0,0,0
0.28,61.1,4.17,4.21,2.56,1,0,0,0,0,0
2.06,61.5,8.2,8.15,5.03,0,0,1,0,0,0
0.51,61.7,5.12,5.16,3.17,0,0,0,1,0,0
0.4,63.9,4.67,4.72,3.0,1,0,0,0,0,0
1.04,59.4,6.56,6.58,3.9,0,1,0,0,0,0
1.64,61.3,7.65,7.59,4.67,0,1,0,0,0,0
0.9,59.5,6.19,6.34,3.73,0,0,0,0,0,0
0.35,62.8,4.5,4.54,2.84,0,1,0,0,0,0
1.0,61.2,6.42,6.45,3.94,0,0,0,1,0,0
0.56,60.9,5.38,5.33,3.26,0,0,0,1,0,0
1.06,61.6,6.53,6.59,4.04,0,0,1,0,0,0
0.6,60.4,5.49,5.53,3.33,0,0,0,0,0,0
0.43,62.0,4.86,4.81,3.0,0,0,0,0,0,0
1.57,62.7,7.36,7.4,4.63,0,0,0,0,1,0
1.23,62.4,6.85,6.8,4.26,0,0,0,1,0,0
0.41,63.6,4.72,4.75,3.01,0,0,0,0,0,1
0.53,60.9,5.26,5.29,3.21,0,1,0,0,0,0
0.7,60.3,5.74,5.77,3.47,0,0,0,0,0,0
0.3,61.0,4.3,4.33,2.63,0,0,0,0,0,0
0.56,61.8,5.32,5.36,3.3,0,0,0,0,0,0
0.31,62.5,4.33,4.34,2.71,0,0,1,0,0,0
0.33,61.9,4.42,4.44,2.74,0,1,0,0,0,0
0.34,61.4,4.49,4.5,2.76,0,1,0,0,0,0
1.53,60.3,7.45,7.52,4.51,0,1,0,0,0,0
1.72,62.0,7.66,7.62,4.74,0,0,0,0,0,1
1.2,62.2,6.7,6.77,4.19,0,1,0,0,0,0
0.65,57.8,5.72,5.78,3.32,1,0,0,0,0,0
1.01,62.3,6.31,6.37,3.95,0,1,0,0,0,0
0.41,61.9,4.78,4.81,2.97,0,1,0,0,0,0
0.32,61.5,4.42,4.36,2.7,1,0,0,0,0,0
0.38,62.0,4.62,4.61,2.86,1,0,0,0,0,0
0.35,62.0,4.51,4.55,2.81,0,1,0,0,0,0
0.57,62.5,5.27,5.32,3.31,0,1,0,0,0,0
1.04,62.3,6.45,6.48,4.03,0,0,0,1,0,0
1.32,61.7,7.11,7.05,4.37,0,0,0,0,1,0
0.5,61.3,5.11,5.03,3.11,0,0,0,0,0,0
0.34,62.1,4.5,4.46,2.78,1,0,0,0,0,0
0.7,58.2,5.82,5.79,3.38,0,0,1,0,0,0
0.8,62.1,5.92,5.97,3.69,1,0,0,0,0,0
1.2,62.1,6.83,6.76,4.22,0,0,0,1,0,0
1.52,62.7,7.38,7.29,4.6,0,0,1,0,0,0
2.11,67.2,7.86,7.8,5.26,0,0,0,0,1,0
0.73,62.2,5.72,5.75,3.57,0,0,0,0,0,0
0.77,62.1,5.85,5.8,3.62,0,0,0,0,0,0
0.5,61.9,5.05,5.07,3.13,0,0,0,0,0,0
0.33,62.7,4.46,4.41,2.78,0,0,1,0,0,0
0.25,58.8,5.33,5.28,3.12,0,0,1,0,0,0
0.91,62.0,6.2,6.15,3.83,0,0,0,0,0,0
0.42,60.1,4.88,4.83,2.92,0,0,0,0,0,0
1.01,61.8,6.38,6.33,3.93,0,0,0,1,0,0
0.42,62.7,4.83,4.8,3.02,0,0,1,0,0,0
1.6,60.2,7.6,7.66,4.59,0,1,0,0,0,0
0.46,62.3,4.87,4.92,3.05,0,0,0,0,1,0
0.72,62.2,5.77,5.74,3.58,0,0,0,0,0,0
0.3,62.0,4.35,4.3,2.68,1,0,0,0,0,0
0.54,61.1,5.25,5.22,3.2,0,0,0,0,0,0
1.0,62.6,6.4,6.34,3.99,0,0,0,0,1,0
0.5,59.7,5.16,5.19,3.09,1,0,0,0,0,0
1.1,60.6,6.67,6.77,4.07,0,1,0,0,0,0
0.42,61.9,4.75,4.81,2.96,1,0,0,0,0,0
0.24,61.9,3.97,4.01,2.47,0,1,0,0,0,0
0.71,62.4,5.73,5.68,3.56,0,0,0,0,0,0
0.36,61.3,4.59,4.55,2.8,1,0,0,0,0,0
0.38,61.0,4.66,4.69,2.85,0,0,0,0,0,0
0.54,61.0,5.25,5.3,3.22,0,0,1,0,0,0
1.51,64.2,7.09,7.2,4.59,0,1,0,0,0,0
0.41,59.2,4.82,4.85,2.86,0,0,0,0,0,0
1.06,60.4,6.62,6.59,3.99,0,1,0,0,0,0
0.3,61.9,4.31,4.35,2.68,0,0,0,1,0,0
1.15,62.2,6.69,6.66,4.15,0,0,1,0,0,0
1.0,62.5,6.33,6.3,3.95,0,1,0,0,0,0
1.2,62.5,6.66,6.74,4.19,0,0,0,0,1,0
0.71,61.3,5.69,5.75,3.51,0,1,0,0,0,0
1.07,60.7,6.6,6.55,3.99,0,0,0,0,1,0
1.01,62.9,6.29,6.37,3.98,0,0,0,0,0,0
0.44,61.0,4.91,4.89,2.99,0,1,0,0,0,0
1.01,62.9,6.37,6.3,3.98,0,0,1,0,0,0
0.3,61.0,4.33,4.39,2.66,1,0,0,0,0,0
0.74,62.1,5.75,5.81,3.59,0,0,0,1,0,0
0.51,63.5,5.04,5.1,3.22,0,0,0,0,0,0
0.7,61.6,5.7,5.72,3.52,1,0,0,0,0,0
0.58,59.9,5.49,5.37,3.25,0,0,1,0,0,0
0.9,61.3,6.16,6.23,3.8,1,0,0,0,0,0
0.71,62.5,5.67,5.72,3.56,0,0,1,0,0,0
0.41,62.2,4.79,4.76,2.97,1,0,0,0,0,0
0.7,62.4,5.62,5.7,3.53,0,1,0,0,0,0
0.41,61.8,4.75,4.76,2.94,0,1,0,0,0,0
0.53,62.6,5.17,5.22,3.25,0,1,0,0,0,0
1.24,60.1,7.02,6.99,4.21,0,1,0,0,0,0
0.31,63.4,4.26,4.29,2.71,1,0,0,0,0,0
1.67,61.9,7.56,7.59,4.69,0,0,0,0,1,0
0.59,61.8,5.39,5.33,3.31,1,0,0,0,0,0
0.3,61.2,4.34,4.32,2.65,0,0,1,0,0,0
0.71,63.1,5.61,5.65,3.55,0,0,0,1,0,0
1.54,63.0,7.31,7.35,4.62,0,0,0,0,0,0
0.3,61.0,4.32,4.33,2.64,0,0,0,0,0,0
1.51,62.1,7.25,7.3,4.52,0,0,0,0,0,0
1.01,64.5,6.31,6.22,4.03,1,0,0,0,0,0
0.32,61.9,4.39,4.36,2.71,0,0,1,0,0,0
0.32,61.5,4.43,4.45,2.73,0,0,0,0,0,0
2.05,62.5,8.14,8.09,5.07,0,0,0,0,0,1
0.58,59.3,5.48,5.42,3.23,1,0,0,0,0,0
1.23,63.7,6.72,6.79,4.3,0,0,0,0,0,0
0.5,61.1,5.14,5.2,3.16,0,0,1,0,0,0
0.91,59.8,6.3,6.29,3.77,0,0,1,0,0,0
0.71,62.0,5.72,5.75,3.55,1,0,0,0,0,0
1.01,63.4,6.35,6.42,4.05,0,1,0,0,0,0
1.51,60.2,7.43,7.33,4.44,0,0,0,1,0,0
1.01,61.2,6.43,6.37,3.92,0,0,1,0,0,0
0.41,62.5,4.75,4.79,2.98,1,0,0,0,0,0
2.21,61.1,8.42,8.37,5.13,0,0,0,0,1,0
0.42,62.0,4.79,4.82,2.98,0,0,0,1,0,0
0.4,62.6,4.68,4.71,2.94,0,0,0,1,0,0
0.7,61.9,5.59,5.65,3.48,1,0,0,0,0,0
2.2,63.3,8.28,8.17,5.21,0,0,0,1,0,0
1.26,61.7,6.99,6.91,4.29,0,0,0,0,0,1
0.41,61.8,4.79,4.76,2.95,0,0,0,0,1,0
0.32,60.7,4.43,4.4,2.68,0,1,0,0,0,0
1.09,60.2,6.71,6.64,4.02,0,0,1,0,0,0
1.55,61.3,7.45,7.49,4.58,0,1,0,0,0,0
1.17,62.2,6.78,6.81,4.23,0,0,0,0,1,0
0.36,63.5,4.55,4.59,2.9,0,0,0,1,0,0
1.22,62.3,6.84,6.8,4.25,0,1,0,0,0,0
0.3,60.0,4.4,4.37,2.63,1,0,0,0,0,0
0.31,61.7,4.38,4.4,2.71,0,0,0,0,1,0
0.9,63.0,6.08,6.05,3.82,1,0,0,0,0,0
0.39,60.7,4.73,4.69,2.86,1,0,0,0,0,0
0.5,62.2,5.07,5.09,3.16,0,0,0,1,0,0
1.51,61.8,7.36,7.31,4.53,0,0,1,0,0,0
0.52,60.4,5.27,5.29,3.19,0,1,0,0,0,0
0.54,61.3,5.27,5.23,3.22,1,0,0,0,0,0
0.53,61.7,5.2,5.23,3.22,0,0,1,0,0,0
0.27,62.2,4.17,4.12,2.58,1,0,0,0,0,0
0.52,61.2,5.16,5.23,3.18,1,0,0,0,0,0
0.91,61.5,6.24,6.19,3.82,1,0,0,0,0,0
0.32,61.2,4.44,4.41,2.71,0,1,0,0,0,0
1.01,65.8,6.29,6.24,4.12,0,0,0,0,0,1
0.5,61.5,5.08,5.1,3.13,1,0,0,0,0,0
2.02,59.8,8.21,8.3,4.94,0,0,0,0,1,0
0.5,61.2,5.14,5.09,3.13,0,0,0,0,0,0
1.52,63.9,7.21,7.25,4.62,1,0,0,0,0,0
0.3,62.1,4.32,4.35,2.69,1,0,0,0,0,0
0.4,61.8,4.69,4.72,2.91,0,0,0,1,0,0
0.61,59.6,5.53,5.44,3.27,0,0,0,1,0,0
0.58,61.8,5.37,5.41,3.33,0,1,0,0,0,0
0.9,58.4,6.34,6.39,3.72,0,0,1,0,0,0
1.0,63.4,6.28,6.33,4.0,0,1,0,0,0,0
1.1,61.6,6.66,6.61,4.09,0,0,0,1,0,0
0.71,60.0,5.76,5.8,3.47,0,0,1,0,0,0
0.32,61.8,4.35,4.39,2.7,0,0,0,1,0,0
0.36,61.6,4.58,4.6,2.83,0,1,0,0,0,0
0.7,62.4,5.66,5.68,3.54,0,0,0,0,1,0
0.91,61.4,6.21,6.23,3.82,0,1,0,0,0,0
0.61,60.1,5.53,5.58,3.34,0,0,0,0,0,0
1.11,62.2,6.58,6.66,4.12,1,0,0,0,0,0
1.72,64.3,7.56,7.52,4.85,0,1,0,0,0,0
0.52,63.0,5.16,5.1,3.23,0,1,0,0,0,0
0.92,62.1,6.2,6.26,3.87,1,0,0,0,0,0
0.41,62.9,4.73,4.72,2.97,0,0,0,1,0,0
0.91,60.0,6.28,6.23,3.75,1,0,0,0,0,0
1.01,63.0,6.32,6.27,3.96,0,0,1,0,0,0
0.33,61.7,4.44,4.47,2.75,1,0,0,0,0,0
0.32,63.7,4.33,4.31,2.75,0,0,0,0,0,0
0.32,61.0,4.35,4.41,2.67,0,0,0,1,0,0
0.74,61.6,5.79,5.83,3.58,0,0,0,1,0,0
1.08,63.1,6.56,6.5,4.12,0,1,0,0,0,0
1.75,61.4,7.76,7.72,4.75,0,1,0,0,0,0
1.0,55.2,6.69,6.64,3.68,0,0,0,1,0,0
0.3,62.4,4.28,4.31,2.68,1,0,0,0,0,0
0.32,61.0,4.43,4.45,2.71,0,0,1,0,0,0
0.55,58.5,5.33,5.38,3.13,1,0,0,0,0,0
1.71,58.8,7.8,7.85,4.6,0,0,0,1,0,0
1.75,61.5,7.76,7.66,4.74,0,0,1,0,0,0
0.91,61.7,6.22,6.25,3.85,0,0,0,1,0,0
1.02,58.9,6.56,6.62,3.88,0,0,0,0,0,0
1.23,62.4,6.83,6.89,4.28,0,0,0,1,0,0
1.51,62.3,7.22,7.28,4.52,0,0,0,0,0,1
1.03,60.4,6.51,6.57,3.95,0,0,0,0,1,0
0.41,61.8,4.76,4.79,2.95,0,0,0,0,0,0
0.41,61.0,4.8,4.78,2.92,0,0,0,0,0,0
1.31,59.1,7.2,7.15,4.24,0,0,0,0,1,0
0.32,63.5,4.34,4.39,2.77,0,0,0,1,0,0
1.74,61.5,7.79,7.73,4.77,0,0,0,1,0,0
1.02,62.3,6.41,6.38,4.0,0,0,1,0,0,0
0.31,62.8,4.34,4.36,2.73,0,0,1,0,0,0
1.22,61.3,6.91,6.89,4.23,0,0,1,0,0,0
0.4,61.9,4.71,4.75,2.93,0,1,0,0,0,0
1.52,62.3,7.41,7.32,4.59,0,0,0,0,0,0
0.3,61.2,4.33,4.3,2.64,0,0,0,0,0,0
0.39,61.9,4.67,4.73,2.91,0,0,1,0,0,0
0.32,62.0,4.41,4.43,2.74,0,1,0,0,0,0
1.2,62.5,6.66,6.72,4.18,0,0,0,1,0,0
0.51,62.7,5.11,5.13,3.21,0,1,0,0,0,0
1.7,62.4,7.61,7.69,4.77,0,0,0,1,0,0
0.36,61.0,4.59,4.62,2.81,0,0,0,0,0,0
0.54,61.4,5.21,5.25,3.21,1,0,0,0,0,0
0.5,62.6,5.03,5.06,3.16,0,1,0,0,0,0
2.01,61.0,8.09,8.14,4.95,0,0,0,0,0,1
0.3,62.9,4.22,4.24,2.66,0,0,0,1,0,0
0.3,62.2,4.3,4.32,2.68,0,0,1,0,0,0
1.0,61.4,6.49,6.45,3.97,0,0,0,1,0,0
0.43,62.3,4.85,4.82,3.01,0,0,1,0,0,0
1.07,59.4,6.74,6.69,3.99,0,0,1,0,0,0
0.31,63.4,4.29,4.26,2.71,0,0,1,0,0,0
0.55,59.6,5.36,5.32,3.18,0,0,1,0,0,0
0.3,61.4,4.26,4.31,2.63,0,0,0,0,0,0
1.59,60.2,7.58,7.61,4.57,0,0,0,0,1,0
0.38,61.8,4.63,4.66,2.87,0,0,0,1,0,0
1.03,60.6,6.58,6.57,3.99,0,0,0,0,0,1
0.41,59.5,4.84,4.8,2.87,1,0,0,0,0,0
0.61,60.4,5.47,5.43,3.29,0,1,0,0,0,0
0.81,62.3,5.93,5.98,3.71,0,0,1,0,0,0
0.9,64.2,6.07,6.02,3.88,0,1,0,0,0,0
1.12,62.6,6.58,6.61,4.13,0,0,1,0,0,0
0.52,63.6,5.1,5.05,3.23,0,0,0,0,1,0
1.01,63.7,6.29,6.34,4.02,0,1,0,0,0,0
1.55,60.7,7.54,7.51,4.57,0,0,1,0,0,0
0.53,61.2,5.21,5.25,3.2,1,0,0,0,0,0
0.31,61.8,4.37,4.33,2.69,0,1,0,0,0,0
0.53,61.0,5.21,5.25,3.19,0,0,1,0,0,0
0.92,62.2,6.24,6.2,3.87,1,0,0,0,0,0
1.35,62.8,7.04,7.01,4.41,0,0,1,0,0,0
0.72,62.0,5.75,5.79,3.58,0,1,0,0,0,0
0.34,61.8,4.44,4.46,2.75,0,0,0,1,0,0
0.4,61.7,4.75,4.72,2.92,0,1,0,0,0,0
0.32,61.1,4.46,4.48,2.73,1,0,0,0,0,0
0.31,61.2,4.39,4.37,2.68,0,0,0,0,0,0
1.42,61.6,7.22,7.17,4.43,0,0,0,1,0,0
1.0,63.3,6.29,6.37,4.01,0,0,1,0,0,0
2.18,63.3,8.25,8.2,5.2,0,0,1,0,0,0
0.47,62.1,4.96,4.99,3.09,0,1,0,0,0,0
1.51,61.8,7.38,7.42,4.57,0,0,0,1,0,0
1.06,61.3,6.55,6.6,4.03,0,0,0,0,0,1
0.8,61.5,5.97,5.93,3.66,0,0,0,1,0,0
0.3,62.5,4.29,4.32,2.69,0,0,0,0,0,0
0.76,58.8,5.95,5.99,3.51,1,0,0,0,0,0
0.51,62.2,5.12,5.14,3.19,0,1,0,0,0,0
1.01,61.5,6.28,6.21,3.84,1,0,0,0,0,0
1.28,61.9,7.02,6.94,4.32,0,0,0,1,0,0
0.72,61.6,5.78,5.81,3.57,0,0,1,0,0,0
0.34,61.7,4.48,4.5,2.77,0,0,0,1,0,0
0.71,61.9,5.66,5.72,3.53,0,1,0,0,0,0
0.7,63.0,5.67,5.6,3.55,0,0,1,0,0,0
0.4,63.0,4.66,4.68,2.94,1,0,0,0,0,0
0.34,62.3,4.49,4.53,2.81,1,0,0,0,0,0
1.03,60.7,6.55,6.5,3.96,0,0,1,0,0,0
1.05,62.1,6.54,6.55,4.06,0,0,0,0,1,0
0.7,63.3,5.63,5.59,3.55,0,0,1,0,0,0
0.46,62.3,4.96,4.99,3.1,0,0,0,1,0,0
0.4,60.9,4.81,4.78,2.92,0,0,0,0,0,0
0.43,62.6,4.82,4.79,3.01,0,0,0,0,0,0
0.85,61.6,6.08,6.12,3.76,0,0,1,0,0,0
0.31,62.4,4.36,4.32,2.71,0,0,0,1,0,0
1.05,62.0,6.47,6.53,4.03,0,0,1,0,0,0
2.07,59.5,8.27,8.3,4.92,0,0,0,1,0,0
0.4,61.1,4.73,4.76,2.9,0,0,1,0,0,0
0.52,61.5,5.16,5.21,3.19,0,0,0,1,0,0
0.52,61.9,5.17,5.19,3.2,1,0,0,0,0,0
0.52,61.1,5.2,5.15,3.16,0,0,1,0,0,0
1.44,63.1,7.15,7.12,4.5,0,0,0,0,0,0
1.01,63.0,6.35,6.41,4.02,0,0,0,0,0,1
1.52,62.7,7.3,7.33,4.59,0,1,0,0,0,0
0.31,61.3,4.34,4.3,2.65,0,1,0,0,0,0
0.63,62.1,5.48,5.41,3.38,1,0,0,0,0,0
0.26,62.0,4.12,4.1,2.55,0,0,0,0,0,0
1.12,58.9,6.78,6.91,4.03,0,0,1,0,0,0
1.0,58.7,6.5,6.58,3.84,1,0,0,0,0,0
1.0,62.9,6.27,6.42,3.99,0,0,1,0,0,0
1.05,64.1,6.46,6.32,4.09,1,0,0,0,0,0
0.91,63.9,6.1,6.17,3.92,0,1,0,0,0,0
0.4,60.0,4.8,4.76,2.87,0,0,1,0,0,0
0.77,63.3,5.84,5.79,3.68,0,0,0,0,0,1
0.7,61.5,5.65,5.7,3.49,0,1,0,0,0,0
0.5,61.2,5.03,5.06,3.09,0,0,0,0,1,0
0.56,62.2,5.29,5.32,3.3,0,0,0,0,0,0
0.45,61.4,4.93,4.87,3.01,0,1,0,0,0,0
1.2,62.1,6.76,6.7,4.18,1,0,0,0,0,0
0.92,62.4,6.18,6.19,3.86,0,0,0,0,0,0
0.31,62.5,4.34,4.37,2.72,0,0,0,1,0,0
1.1,60.2,6.74,6.82,4.08,0,0,0,1,0,0
0.71,60.1,5.77,5.83,3.48,0,0,0,0,0,0
1.51,62.5,7.27,7.32,4.56,0,1,0,0,0,0
0.51,61.3,5.11,5.16,3.15,1,0,0,0,0,0
0.3,62.9,4.27,4.22,2.67,0,0,0,0,0,0
0.35,60.8,4.53,4.55,2.76,0,0,0,0,0,0
0.72,62.1,5.76,5.8,3.59,1,0,0,0,0,0
1.0,61.9,6.45,6.4,3.98,1,0,0,0,0,0
1.57,62.4,7.46,7.41,4.64,0,1,0,0,0,0
0.25,62.0,3.99,4.04,2.49,0,0,0,0,0,0
0.32,61.4,4.4,4.39,2.7,0,0,1,0,0,0
1.68,64.3,7.48,7.44,4.8,1,0,0,0,0,0
1.7,61.3,7.72,7.67,4.72,0,1,0,0,0,0
0.71,64.3,5.63,5.56,3.6,0,0,0,0,1,0
1.01,63.2,6.29,6.33,3.99,0,0,0,0,0,1
0.5,60.2,5.18,5.15,3.11,1,0,0,0,0,0
1.55,61.5,7.42,7.58,4.61,0,0,0,0,1,0
1.29,59.3,7.14,7.1,4.22,0,1,0,0,0,0
0.41,61.0,4.76,4.81,2.92,0,1,0,0,0,0
1.05,62.1,6.52,6.55,4.06,0,1,0,0,0,0
0.83,61.1,6.07,6.1,3.72,0,0,0,0,1,0
0.41,61.8,4.76,4.79,2.95,0,0,0,0,1,0
0.32,62.4,4.34,4.38,2.72,1,0,0,0,0,0
0.31,62.3,4.32,4.38,2.71,1,0,0,0,0,0
0.7,58.3,5.77,5.69,3.34,1,0,0,0,0,0
0.51,62.5,5.13,5.08,3.19,1,0,0,0,0,0
0.33,62.5,4.45,4.41,2.77,0,0,1,0,0,0
0.9,61.1,6.14,6.2,3.77,1,0,0,0,0,0
0.51,59.4,5.21,5.19,3.09,0,1,0,0,0,0
1.15,62.7,6.71,6.69,4.2,0,0,1,0,0,0
0.51,61.2,5.15,5.19,3.16,0,0,1,0,0,0
1.67,62.6,7.57,7.63,4.76,0,0,0,0,0,0
0.82,61.9,5.98,6.03,3.72,0,0,0,0,0,0
1.5,63.1,7.31,7.24,4.59,0,0,0,0,0,0
1.0,61.0,6.47,6.44,3.94,0,0,1,0,0,0
0.71,59.4,5.78,5.81,3.44,0,0,0,0,0,0
1.08,61.3,6.62,6.6,4.05,0,1,0,0,0,0
1.96,60.4,7.96,7.9,4.79,0,0,0,1,0,0
0.31,63.1,4.3,4.35,2.73,1,0,0,0,0,0
0.91,58.4,6.31,6.32,3.69,1,0,0,0,0,0
0.44,61.1,4.98,4.92,3.03,0,1,0,0,0,0
0.54,62.7,5.17,5.2,3.25,0,0,0,1,0,0
1.24,61.4,6.86,6.92,4.23,0,0,0,0,1,0
0.52,61.8,5.16,5.13,3.18,0,0,1,0,0,0
0.4,62.1,4.75,4.78,2.96,1,0,0,0,0,0
0.8,61.7,5.98,5.94,3.68,0,1,0,0,0,0
1.24,60.1,7.04,7.01,4.22,0,0,0,1,0,0
0.59,62.9,5.31,5.34,3.35,0,0,0,0,0,0
0.43,61.9,4.87,4.88,3.02,0,0,0,0,1,0
0.31,62.1,4.34,4.39,2.71,0,0,1,0,0,0
1.03,61.6,6.48,6.51,4.0,0,0,1,0,0,0
1.2,61.9,6.76,6.8,4.2,0,0,1,0,0,0
0.4,62.3,4.69,4.71,2.93,0,1,0,0,0,0
1.0,62.7,6.34,6.41,4.0,1,0,0,0,0,0
1.22,62.5,6.83,6.9,4.29,0,0,0,0,1,0
0.52,61.6,5.15,5.2,3.19,0,0,0,0,0,0
1.25,61.6,6.89,6.94,4.26,0,0,0,1,0,0
0.59,60.6,5.44,5.49,3.31,1,0,0,0,0,0
1.22,61.2,6.85,6.9,4.21,0,0,1,0,0,0
0.81,65.0,5.85,5.88,3.81,0,0,0,1,0,0
0.52,61.0,5.19,5.23,3.18,1,0,0,0,0,0
