carat,table,x,y,z,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.3,57.0,4.3,4.33,2.68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.33,58.0,4.39,4.46,2.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.71,60.0,7.86,7.81,4.65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.2,59.0,6.72,6.76,4.24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.6,57.0,5.37,5.39,3.36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.76,56.0,5.87,5.9,3.63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.2,58.0,6.85,6.83,4.18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.91,57.0,6.16,6.2,3.82,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.39,61.0,4.71,4.73,2.85,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.05,57.0,6.45,6.4,4.07,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.71,58.0,5.73,5.75,3.52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.17,55.0,6.81,6.74,4.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.37,57.0,4.58,4.64,2.82,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.36,57.0,7.13,7.23,4.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.19,60.0,8.29,8.33,5.01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.0,58.0,6.45,6.34,3.98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.5,60.0,5.13,5.17,3.06,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.5,59.0,7.2,7.11,4.62,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.0,58.0,6.23,6.27,4.11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.2,58.0,6.75,6.65,4.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.31,54.0,7.03,7.06,4.35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,57.0,7.84,7.7,5.14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.61,55.0,5.43,5.46,3.38,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.73,56.0,5.73,5.75,3.59,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.31,60.0,4.34,4.31,2.66,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.43,56.0,4.9,4.87,2.98,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.32,59.0,4.43,4.39,2.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.11,59.0,6.7,6.64,4.03,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.01,56.0,6.48,6.54,3.97,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.32,57.0,4.34,4.37,2.77,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.75,59.0,5.89,5.82,3.59,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.01,59.0,8.15,8.1,4.91,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.54,57.0,5.28,5.3,3.19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.36,55.0,4.61,4.63,2.84,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.01,57.0,6.44,6.47,3.96,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.55,56.0,5.33,5.37,3.24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.32,57.0,4.39,4.42,2.69,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.4,56.0,4.65,4.67,2.94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.2,61.0,6.85,6.88,4.11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.76,57.0,5.88,5.85,3.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,56.0,6.4,6.44,3.97,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.58,58.0,5.31,5.35,3.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.52,56.0,7.35,7.28,4.59,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,56.0,6.51,6.49,3.97,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.91,56.0,6.1,6.05,3.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,60.0,6.46,6.41,3.93,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.78,55.0,5.92,6.0,3.68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.5,55.0,5.07,5.14,3.19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.0,55.0,6.37,6.32,4.03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.01,55.0,6.38,6.41,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,59.0,6.39,6.34,3.97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.08,56.0,6.56,6.59,4.09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.04,58.0,8.06,8.11,5.06,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.07,57.0,6.63,6.55,4.05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.15,55.0,6.76,6.66,4.18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.1,56.0,6.61,6.65,4.09,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.43,56.0,4.9,4.85,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.38,54.0,4.69,4.72,2.88,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.31,56.0,4.37,4.4,2.69,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.4,60.0,4.68,4.72,2.9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,58.0,4.39,4.35,2.7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.36,55.0,4.58,4.63,2.86,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.98,66.0,6.38,6.27,3.91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.53,59.0,5.17,5.13,3.27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.71,57.0,5.65,5.69,3.59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.72,57.0,5.72,5.75,3.57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.31,57.0,4.27,4.33,2.71,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.01,59.0,6.42,6.45,3.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.1,56.0,8.18,8.15,5.12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.73,57.0,5.74,5.78,3.58,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.14,57.0,6.7,6.65,4.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,60.0,4.77,4.71,2.96,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.9,59.0,6.1,6.16,3.85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.71,55.0,7.69,7.62,4.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.55,56.0,5.28,5.25,3.24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.31,60.0,7.02,6.93,4.27,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.04,56.0,6.55,6.48,4.08,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.33,61.0,4.56,4.49,2.67,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.09,63.0,6.74,6.65,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.2,57.0,6.75,6.79,4.25,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.36,56.0,4.55,4.56,2.82,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,57.0,5.77,5.8,3.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.15,62.0,6.68,6.72,4.11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.81,58.0,5.85,5.97,3.77,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,55.0,4.3,4.28,2.74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.09,62.0,6.63,6.58,4.04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,57.0,4.26,4.29,2.67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9,55.0,6.25,6.28,3.81,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.26,55.0,6.92,6.9,4.38,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.79,57.0,5.89,5.91,3.69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,58.0,6.3,6.24,4.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.26,56.0,4.11,4.16,2.53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.42,57.0,4.77,4.83,3.01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,57.0,5.62,5.59,3.51,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.9,56.0,6.06,6.0,3.89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.58,56.0,7.53,7.5,4.63,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.0,65.0,8.26,8.22,4.72,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.5,59.0,7.27,7.21,4.52,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.03,56.0,6.55,6.51,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.26,57.0,6.94,6.88,4.29,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.27,55.0,4.14,4.09,2.65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.74,57.0,5.82,5.84,3.58,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.53,60.0,5.24,5.26,3.12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.07,60.0,6.56,6.53,4.03,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.81,56.0,5.99,6.05,3.67,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.33,55.0,4.48,4.45,2.76,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,56.0,6.37,6.41,3.98,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.41,58.0,4.77,4.74,2.98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.79,59.0,5.87,5.84,3.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.53,56.0,5.24,5.27,3.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7,54.0,5.67,5.72,3.55,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.44,55.0,4.84,4.88,3.03,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.9,58.0,6.05,6.27,3.84,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9,59.0,6.05,6.1,3.86,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.51,57.0,7.39,7.36,4.55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,56.0,4.31,4.35,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.04,58.0,6.58,6.67,3.94,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.11,57.0,6.66,6.62,4.11,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.08,59.0,6.49,6.53,4.11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.63,56.0,5.58,5.56,3.39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.95,59.0,6.24,6.13,3.89,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,59.0,6.13,6.05,3.84,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.57,61.0,7.38,7.32,4.57,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.51,58.0,7.3,7.33,4.55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3,61.0,4.28,4.32,2.66,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.52,55.0,5.16,5.22,3.16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.36,58.0,7.0,7.12,4.42,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.58,55.0,5.27,5.31,3.35,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.52,58.0,5.07,5.11,3.22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.5,57.0,7.29,7.26,4.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35,56.0,4.51,4.49,2.82,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,57.0,4.28,4.32,2.68,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,59.0,4.72,4.76,2.93,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.32,54.0,4.41,4.39,2.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,60.0,4.27,4.3,2.65,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.03,57.0,6.53,6.6,4.03,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.8,56.0,5.95,5.91,3.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.33,56.0,4.43,4.46,2.77,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.22,57.0,6.78,6.73,4.22,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.37,58.0,4.6,4.63,2.83,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.52,57.0,5.17,5.2,3.16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.52,56.0,5.19,5.23,3.16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.56,57.0,5.33,5.37,3.23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9,58.0,6.28,6.33,3.75,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.24,57.0,3.99,4.07,2.48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.53,55.0,5.16,5.19,3.21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.41,56.0,4.79,4.75,2.96,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.5,55.0,5.11,5.13,3.18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,56.0,5.28,5.33,3.29,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.0,56.0,6.53,6.51,3.84,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,57.0,4.27,4.3,2.69,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0.57,56.0,5.3,5.33,3.32,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.55,55.0,5.26,5.24,3.29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.0,55.0,6.42,6.39,3.95,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.62,56.0,5.43,5.46,3.39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.31,57.0,4.31,4.29,2.74,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,60.0,4.38,4.41,2.71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,59.0,6.67,6.6,3.93,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,60.0,6.3,6.27,4.03,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.33,55.0,4.48,4.51,2.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.39,56.0,4.73,4.7,2.85,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.01,62.0,6.37,6.45,3.97,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.3,57.0,4.29,4.33,2.65,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.09,60.0,8.24,8.2,5.05,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.92,62.0,6.3,6.24,3.86,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.24,60.0,4.01,4.07,2.47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.42,56.0,4.84,4.86,2.97,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.54,58.0,7.48,7.41,4.55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.51,60.0,7.23,7.35,4.52,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.54,55.0,5.27,5.24,3.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.52,56.0,5.16,5.13,3.22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.69,59.0,7.7,7.73,4.66,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1.5,59.0,7.31,7.38,4.46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.51,57.0,5.13,5.09,3.19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.29,58.0,7.27,7.11,4.22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,62.0,6.39,6.33,3.96,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,56.0,6.32,6.26,4.06,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.14,55.0,6.71,6.68,4.17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.79,57.0,5.9,5.85,3.66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.66,59.0,7.6,7.55,4.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.72,62.0,7.59,7.53,4.79,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.53,59.0,7.4,7.35,4.52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7,60.0,5.59,5.64,3.52,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,57.0,6.51,6.4,3.94,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.23,60.0,6.95,6.88,4.17,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.4,56.0,4.77,4.79,2.93,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.01,57.0,6.44,6.5,3.96,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.02,58.0,6.43,6.49,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.31,57.0,4.31,4.28,2.71,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.38,57.0,4.66,4.72,2.88,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.42,58.0,4.87,4.83,2.95,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.41,56.0,4.73,4.76,3.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,63.0,4.37,4.34,2.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.41,60.0,4.8,4.82,2.88,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.72,56.0,5.7,5.73,3.58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.31,55.0,4.43,4.39,2.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.51,55.5,5.08,5.13,3.18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.01,59.0,6.48,6.61,3.93,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.42,55.0,4.81,4.83,2.96,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.61,58.0,5.33,5.39,3.37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.34,55.0,4.4,4.43,2.81,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.56,53.0,5.27,5.31,3.31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.34,57.0,4.51,4.45,2.74,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1.2,60.0,6.99,6.95,4.11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2.22,59.0,8.34,8.37,5.16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.72,63.0,5.67,5.75,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,55.0,4.31,4.29,2.71,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.01,60.0,8.13,8.07,4.98,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.38,54.0,4.68,4.71,2.92,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.5,53.0,7.32,7.29,4.53,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.39,53.6,4.65,4.7,2.92,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.71,56.0,5.7,5.75,3.58,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.04,61.0,8.3,8.25,4.91,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0.46,56.0,4.96,5.02,3.06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,59.0,6.48,6.51,3.92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.0,53.0,6.31,6.24,4.12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,54.0,4.44,4.47,2.79,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.58,55.0,5.4,5.43,3.28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,54.0,4.3,4.27,2.72,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,55.0,6.32,6.4,3.99,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.91,58.0,6.33,6.38,3.77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.35,60.0,4.52,4.58,2.78,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.52,59.0,7.34,7.36,4.56,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.35,55.0,4.52,4.5,2.82,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.13,58.0,8.43,8.37,5.02,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.51,56.0,5.11,5.14,3.22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.28,58.0,6.89,6.94,4.31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.82,61.0,6.06,6.09,3.67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.31,55.0,7.01,6.95,4.38,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.02,58.0,6.25,6.32,4.03,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.05,59.0,6.51,6.54,4.02,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
